link,tag
https://ekonomi.bisnis.com/read/20250505/44/1874601/danantara-eramet-dikabarkan-incar-akuisisi-saham-smelter-nikel-huayou,economy
https://nasional.kontan.co.id/news/prabowo-mau-bangun-kampung-haji-di-mekah-danantara-jadi-solusi,local_news
https://kumparan.com/kumparanbisnis/prabowo-aset-negara-di-kemayoran-akan-dikelola-danantara-250k2NkVr9q/full,local_news
https://www.cnbcindonesia.com/news/20250505085509-4-630861/ditemani-airlangga-bos-danantara-prabowo-temui-utusan-pm-jepang,local_news
https://www.cnbcindonesia.com/market/20250428195506-17-629469/danantara-bakal-pindah-kantor-baru-ini-bocorannya,local_news
https://www.tempo.co/ekonomi/ada-perusahaan-korea-minat-investasi-di-danantara-kata-menteri-perindustrian-1294836,economy
https://www.kompasiana.com/rudi81564/6814531aed641550480cca12/danantara-dan-janji-kekayaan-antara-kalkulasi-realistis-dan-narasi-populistik?page=all#section4,opinion
https://ekonomi.bisnis.com/read/20250430/12/1873339/menekraf-ajak-danantara-investasi-di-sektor-ekonomi-kreatif,economy
https://www.jawapos.com/ekonomi/015972586/erick-thohir-dan-bos-danantara-bakal-lakukan-efisiensi-di-bumn-dana-perjadin-dan-jumlah-komisaris-berpotensi-kena-pangkas,economy
https://www.cnbcindonesia.com/market/20250507144957-17-631763/bos-danantara-tawarkan-kerja-sama-trust-fund-rp164-t-ke-bill-gates,local_news
https://market.bisnis.com/read/20250507/192/1875157/danantara-pede-bisa-optimalisasi-portofolio-bumn-dan-investasi-strategis,economy
https://setkab.go.id/presiden-prabowo-dan-bill-gates-dorong-kolaborasi-filantropi-melalui-danantara-trust-fund/,local_news
https://indef.or.id/bpi-danantara/,local_news
https://www.pajak.go.id/id/artikel/aspek-perpajakan-danantara,local_news
https://ekonomi.republika.co.id/berita/ss6s2w423/danantara-beroperasi-pengawasan-pemerintah-diuji-part2,economy
https://news.ums.ac.id/id/05/2025/danantara-didorong-lebih-transparan-ekonom-ums-kelola-dana-rakyat-secara-konservatif/,local_news
https://kumparan.com/kumparanbisnis/rosan-2-5-persen-dari-dividen-bumn-bakal-disetor-ke-danantara-trust-fund-251T5j5z2Ar/full,economy
https://www.cnnindonesia.com/ekonomi/20250506195859-78-1226476/cio-danantara-pandu-sjahrir-bertemu-menkeu-as-bahas-investasi,economy
https://www.tempo.co/ekonomi/danantara-akan-alokasikan-1-2-5-persen-dividen-ke-danantara-trust-fund-1364471,economy
https://suara.energika.id/amp/78454/danantara-diproyeksikan-menjadi-badan-pengelola-investasi-terbesar-di-dunia-menjadi-motor-penggerak-ekonomi-indonesia,local_news
https://www.suara.com/bisnis/2025/02/24/182744/danantara-dinilai-jadi-peluang-baru-perkuat-bumn-demi-indonesia-yang-lebih-berdaulat?page=all,economy
https://www.merahputih.com/post/read/investasi-danantara-harus-ciptakan-lapangan-kerja-bukan-hanya-naikkan-aset-bumn,local_news
https://www.pikiran-rakyat.com/ekonomi/pr-019093834/danantara-resmi-diluncurkan-ormas-keagamaan-hingga-mantan-presiden-jadi-penasihat?page=all,local_news
https://rmol.id/bisnis/read/2024/11/13/644576/pengamat-rakyat-jangan-dijadikan-penonton-harus-ikut-dilibatkan-dalam-pembentukan-danantara,local_news
https://www.cnnindonesia.com/ekonomi/20250507104439-92-1226633/pemerintah-tawari-bill-gates-kursi-dewan-penasihat-danantara,economy
https://www.suaramerdeka.com/ekonomi/0414628622/danantara-meningkatkan-perekonomian-indonesia-melalui-konsolidasi-bumn-dan-investasi-berkelanjutan,local_news
https://www.tribunnews.com/bisnis/2025/02/24/danantara-diprediksi-akan-jadi-kekuatan-ekonomi-nasional-untuk-akselerasi-pertumbuhan-ekonomi,economy
https://money.kompas.com/read/2025/05/07/161100726/pemerintah-bakal-suntik-dana-100-juta-dollar-as-untuk-danantara-trust-fund?page=all#page2,economy
https://www.metrotvnews.com/read/kewCMMoQ-prabowo-dan-bill-gates-dorong-kolaborasi-filantropi-melalui-danantara,local_news
https://www.metrotvnews.com/play/N0BC99R4-danantara-bakal-kolaborasi-dengan-gates-foundation,local_news
https://www.metrotvnews.com/read/N0BC99dy-cio-danantara-pandu-sjahrir-temui-menkeu-as,
https://www.metrotvnews.com/read/kELCzzDE-pertumbuhan-ekonomi-sulit-capai-5-pemerintah-perlu-lompatan-strategis,
https://www.metrotvnews.com/play/koGCdRm6-sambangi-kpk-erick-thohir-konsultasi-soal-danantara,
https://www.metrotvnews.com/read/KvJCLaxo-legislator-demokrat-ingatkan-danantara-harus-dikelola-transparan,
https://www.metrotvnews.com/read/N4EC4Jee-capai-rp465-2-triliun-realisasi-investasi-triwulan-i-2025-naik-24-4,economy
https://www.metrotvnews.com/read/NrWCo50n-alasan-danantara-bakal-kelola-kompleks-gbk,economy
https://www.metrotvnews.com/read/NG9CQ3Ox-evaluasi-seluruh-direksi-bumn-ceo-danantara-pastikan-diisi-profesional-yang-bersih,economy
https://www.metrotvnews.com/read/b3JCpr09-presiden-prabowo-minta-kinerja-direksi-danantara-dan-bumn-dievaluasi,local_news
https://www.metrotvnews.com/read/kpLCaW07-tegur-direksi-jadi-alasan-presiden-prabowo-gelar-townhall-danantara-tertutup,local_news
https://www.metrotvnews.com/play/NleC8pB3-presiden-prabowo-beri-arahan-di-townhall-meeting-danantara-bersama-bumn,local_news
https://www.metrotvnews.com/read/NleC8pE3-usai-bertemu-presiden-prabowo-19-perusahaan-asal-korsel-bakal-tambah-investasi-usd1-7-miliar,local_news
https://www.metrotvnews.com/read/NrWCo5vm-pertamina-sampaikan-kinerja-dan-transformasi-ke-danantara,economy
https://www.metrotvnews.com/read/N6GCxgad-bpi-danantara-dorong-percepatan-pembangunan-sektor-strategis,economy
metrotvnews.com/read/koGCdV7d-disuntik-usd2-miliar-oleh-qatar-danantara-bakal-investasi-sektor-ini,economy
https://www.metrotvnews.com/read/N4EC42n0-qatar-suntik-usd2-miliar-ke-danantara-fondasi-keuangan-ri-akan-lebih-kuat,economy
https://www.metrotvnews.com/play/b1oCVAyO-soal-peran-kpk-di-danantara-setyo-budiyanto-masih-menunggu,local_news
https://www.suara.com/bisnis/2025/02/24/203219/danantara-diminta-tak-sembarangan-berinvestasi-jangan-cuma-incar-untung-finansial?page=all,economy
https://www.cnnindonesia.com/ekonomi/20250429095011-92-1223762/prabowo-soal-townhall-danantara-tertutup-saya-tegur-direksi-bumn,economy
https://www.cnnindonesia.com/ekonomi/20250429120226-92-1223825/rosan-ungkap-alasan-kawasan-gbk-sekarang-dikelola-danantara,economy
https://www.cnnindonesia.com/ekonomi/20241107174844-532-1164151/prabowo-minta-pembentukan-danantara-tak-buru-buru,economy
https://www.cnnindonesia.com/ekonomi/20250430102013-92-1224197/erick-thohir-gandeng-kpk-perketat-pengawasan-danantara-dan-bumn,economy
https://www.cnnindonesia.com/ekonomi/20241125165917-92-1170455/prabowo-panggil-bos-danantara-ke-istana-ada-apa,economy
https://www.cnnindonesia.com/ekonomi/20250429140359-92-1223911/bos-danantara-soroti-pasar-bank-syariah-baru-hampir-9-persen,economy
https://www.cnnindonesia.com/ekonomi/20241120115458-92-1168634/7-bumn-raksasa-bakal-gabung-danantara-transisi-bertahap,economy
https://www.cnnindonesia.com/ekonomi/20250430050301-532-1224135/csis-kritik-terobosan-kebijakan-pemerintah-tni-urus-pangan-danantara,economy
https://www.cnnindonesia.com/ekonomi/20241129141640-92-1172078/wamen-fahri-sanjung-danantara-minta-bumn-tak-bunuh-industri-rakyat,economy
https://www.cnnindonesia.com/ekonomi/20250428075927-532-1223344/prabowo-bakal-hadiri-townhall-meeting-danantara-dengan-bumn-sore-ini,economy
https://www.cnnindonesia.com/ekonomi/20241106192926-92-1163765/prabowo-batal-luncurkan-badan-pengelola-investasi-danantara-besok,economy
https://www.cnnindonesia.com/ekonomi/20250428185121-532-1223617/prabowo-pede-aset-danantara-bakal-tembus-rp16-ribu-t,economy
https://www.cnnindonesia.com/ekonomi/20241119152220-92-1168321/wakil-kepala-danantara-buka-suara-soal-rangkap-jabatan-dirut-pal,economy
https://www.cnnindonesia.com/ekonomi/20250428154642-532-1223527/prabowo-soal-town-hall-danantara-tertutup-saya-banyak-negur-direksi,economy
https://www.cnnindonesia.com/ekonomi/20250428191827-92-1223638/tak-cuma-bumn-gbk-dan-aset-setneg-lain-bakal-dikendalikan-danantara,economy
https://www.cnnindonesia.com/ekonomi/20241022121002-532-1158276/muliaman-hadad-dilantik-jadi-bos-badan-pengelola-investasi-danantara,economy
https://www.cnnindonesia.com/ekonomi/20241029130207-92-1160775/prabowo-rilis-bp-investasi-danantara-pada-8-november,economy
https://www.cnnindonesia.com/ekonomi/20250428195709-92-1223646/rosan-soal-844-bumn-masuk-danantara-ada-anak-cucu-cicit-cicit-lagi,economy
https://www.cnnindonesia.com/ekonomi/20250224071003-92-1201608/prabowo-resmi-luncurkan-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250224110819-532-1201731/prabowo-danantara-jadi-instrumen-pembangunan-nasional,economy
https://www.cnnindonesia.com/ekonomi/20250218085607-532-1199445/prabowo-akhirnya-ungkap-tujuan-pembentukan-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250319121539-92-1210611/kementerian-bumn-dan-dpr-rapat-tertutup-bahas-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250226103334-85-1202569/pertamina-harap-profit-meningkat-usai-dikelola-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250224170034-532-1201925/ekonom-komentari-poin-draf-uu-bumn-soal-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250219121143-92-1199957/luhut-klaim-temasek-kagum-dengan-pembentukan-danantara,economy
https://www.cnnindonesia.com/ekonomi/20250218121806-532-1199544/dpd-soroti-penerimaan-negara-dari-bumn-setelah-danantara-terbentuk,economy
https://www.cnnindonesia.com/ekonomi/20250311043533-92-1207267/mentan-blak-blakan-peran-danantara-di-sektor-pertanian,economy
https://medium.com/@guinandra/for-danantara-indonesias-900bn-sovereign-fund-i-choose-hope-245c8039ca7d,opinion
https://medium.com/@hendyharnio1/danantara-bayang-bayang-pro-dan-kontra-c41f3845b582,opinion
https://medium.com/@aufardn/ray-dalio-danantara-prabowo-c8cf66e9a8f2,opinion
https://ardianfikri.medium.com/danantara-sebagai-motor-baru-transformasi-ekonomi-dan-restrukturisasi-bumn-5d8d31a04623,opinion
https://bhanuaa.medium.com/danantara-dalam-kacamata-sepak-bola-dream-team-yang-medioker-12b48b96ecf2,opinion
https://ardianfikri.medium.com/danantara-membangun-masa-depan-investasi-indonesia-yang-berkelanjutan-c85f839ae733,opinion
https://sendyardiansyah.medium.com/danantara-catudaya-unlocking-indonesias-future-potential-410c52cfbdb1,opinion
https://theconversation.com/wacana-danantara-mendanai-proyek-batu-bara-dibayangi-besarnya-risiko-keuangan-dan-lingkungan-251815,opinion
https://vocal.media/fyi/danantara-indonesia-s-ambitious-plan-to-manage-900-billion-in-assets,opinion
https://vocal.media/fyi/indonesia-s-danantara-fund-launches-with-20-billion-investment,opinion
https://www.cnbcindonesia.com/market/20250507135053-17-631735/sudah-mulai-beroperasi-bos-danantara-beberkan-sumber-modalnya,economy
https://www.cnbcindonesia.com/news/20250507113407-4-631652/anggito-abimanyu-sebut-danantara-kunci-dorong-investasi-ri,local_news
https://www.cnbcindonesia.com/news/20250506101434-4-631252/menteri-atr-ingin-13-juta-ha-tanah-terlantar-bisa-dikelola-danantara,local_news
https://www.cnbcindonesia.com/news/20250506095651-4-631238/prabowo-gbk-kemayoran-dikelola-danantara-nilainya-rp1153-t,local_news
https://www.cnbcindonesia.com/market/20250505165417-17-631096/erick-thohir-mau-ketemu-bos-danantara-bahas-pangkas-komisaris-bumn,economy
https://www.cnbcindonesia.com/market/20250505180052-17-631114/aset-danantara-akan-tembus-us--1-triliun-ini-penjelasan-prabowo,economy
https://www.cnbcindonesia.com/news/20250430173943-4-630056/rosan-resmikan-badan-usaha-milik-ansor-siap-kolaborasi-danantara,local_news
https://www.cnbcindonesia.com/news/20250430103851-4-629873/mensesneg-sebut-gbk-dialihkan-ke-danantara-sesuai-petunjuk-presiden,local_news
https://www.cnbcindonesia.com/market/20250429160319-17-629686/danantara-kelola-gbk-rosan-jelaskan-alasannya,economy
https://www.cnbcindonesia.com/news/20250429141531-4-629642/pengusaha-korsel-bertemu-menperin-ada-yang-minta-modal-danantara,local_news
https://www.cnbcindonesia.com/market/20250429090118-17-629542/danantara-masuk-ke-bisnis-petrokimia-emiten-ini-digandeng,economy
https://www.cnbcindonesia.com/market/20250428194615-17-629459/townhall-perdana-danantara-bni-dukung-penuh-arahan-prabowo,economy
https://www.cnbcindonesia.com/market/20250428192113-17-629449/prabowo-minta-bersih-bersih-bumn-ini-respons-bos-danantara,economy
https://www.cnbcindonesia.com/market/20250428185722-17-629433/kawasan-gbk-dan-seisinya-masuk-danantara-segini-aset-totalnya,economy
https://www.cnbcindonesia.com/market/20250428153104-17-629363/rosan-danantara-bukti-konkret-pemerintah-jaga-perekonomian-ri,economy
https://www.cnbcindonesia.com/research/20250428132927-128-629317/danantara-panen-dividen-rp60-t-dalam-2-bulan-ini-penyumbang-terbesar,economy
https://www.cnbcindonesia.com/news/20250428105555-4-629245/bos-apindo-tawarkan-danantara-ke-korea-selatan-bilang-begini,local_news
https://www.cnbcindonesia.com/news/20250428103002-4-629233/bank-dunia-soroti-danantara-dan-mbg-kenapa-nih,local_news
https://www.cnbcindonesia.com/market/20250424145316-17-628463/danantara-raup-dividen-rp-49-triliun-dari-bmri-dan-bbri,economy
https://www.cnbcindonesia.com/market/20250424082309-17-628294/danantara-gandeng-qatar-investment-authority-buat-kelola-dana-rp675-t,economy
https://www.cnbcindonesia.com/market/20250423173341-17-628216/perum-akan-diubah-jadi-pt-lalu-dikelola-danantara-ini-kata-jasa-tirta,economy
https://www.cnbcindonesia.com/news/20250417171248-4-626868/maruarar-cerita-emir-qatar-kepo-dengan-danantara-tanya-begini,local_news
https://www.cnbcindonesia.com/market/20250415154827-17-626213/danantara-qatar-investment-authority-akan-kelola-dana-us-4-miliar,economy
https://www.cnbcindonesia.com/market/20250414124643-17-625794/setelah-qatar-danantara-buka-opsi-penjajakan-ke-negara-lain,economy
https://www.cnbcindonesia.com/market/20250414115326-17-625756/danantara-beri-sinyal-positif-jadi-liquidity-provider-di-pasar-saham,economy
https://www.cnbcindonesia.com/news/20250413214526-4-625635/prabowo-qatar-komit-investasi-us--2-miliar-ke-danantara-indonesia,local_news
https://www.cnbcindonesia.com/market/20250411193028-17-625393/prabowo-rilis-aturan-soal-penyertaan-modal-negara-ke-danantara,economy
https://www.cnbcindonesia.com/market/20250410151459-17-624926/sri-mulyani-jawab-keraguan-publik-soal-danantara-simak,economy
https://money.kompas.com/read/2025/04/21/102211626/krisis-keteladanan-di-pucuk-pimpinan-danantara?page=all#page2,economy
https://money.kompas.com/read/2025/04/29/060700526/kompleks-gbk-bakal-dikelola-danantara,economy
https://money.kompas.com/read/2025/04/30/051500326/danantara-kelola-gbk-bisa-jadi-aset-emas-baru-,economy
https://money.kompas.com/read/2025/04/11/110427026/rangkap-jabatan-ketua-kpk-di-danantara?page=all#page2,local_news
https://money.kompas.com/read/2025/04/22/170700326/wamen-bumn--merger-kai-inka-dilanjutkan-danantara,economy
https://money.kompas.com/read/2025/04/13/141500826/wamen-bumn-aminuddin-ma-ruf--danantara-wujudkan-cita-cita-bumn,local_news
https://money.kompas.com/read/2025/04/27/081733826/bos-danantara-bertemu-dengan-direksi-pertamina-apa-yang-dibahas,economy
https://money.kompas.com/read/2025/04/29/071258826/presiden-prabowo-tunjuk-danantara-kaji-investasi-perusahaan-raksasa-korsel,local_news
https://money.kompas.com/read/2025/04/14/173900926/qatar-investasi-rp-33-5-triliun-cio-danantara--untuk-sektor-prioritas,economy
https://money.kompas.com/read/2025/05/07/112958426/rosan-kenalkan-danantara-trust-fund-ke-bill-gates?page=all#page2,economy
https://money.kompas.com/read/2025/04/29/220230026/kekayaan-danantara-diprediksi-tembus-rp-16-kuadriliun-dari-mana-sumbernya,economy
https://money.kompas.com/read/2025/04/28/135050626/ri-korsel-perkuat-hilirisasi-dan-energi-terbarukan-lewat-danantara?page=all#page2,economy
https://money.kompas.com/read/2025/04/29/062633026/danantara-diminta-prabowo-evaluasi-bumn-dan-genjot-return-investasi,economy
https://money.kompas.com/read/2025/04/30/105541126/erick-thohir-gandeng-kpk-perkuat-pengawasan-bumn-dan-danantara?page=all#page2,local_news
https://money.kompas.com/read/2025/05/07/161100726/pemerintah-bakal-suntik-dana-100-juta-dollar-as-untuk-danantara-trust-fund,economy
https://nasional.kompas.com/read/2025/04/28/19230511/di-townhall-danantara-prabowo-minta-direksi-bumn-malas-diganti,local_news
https://money.kompas.com/read/2025/05/02/124712826/kontrol-negara-atas-himbara-tak-berubah-meski-saham-dialihkan-ke-danantara,economy
https://money.kompas.com/read/2025/04/15/145249026/kelola-rp-672-triliun-bareng-qatar-rosan-danantara-mulai-dipercaya,economy
https://money.kompas.com/read/2025/04/15/103521926/danantara-dan-badan-investasi-qatar-kelola-dana-bersama-rp-672-triliun,economy
https://money.kompas.com/read/2025/04/14/200131526/kesepakatan-qatar-investasi-rp-335-triliun-ke-danantara-maruarar-hanya-perlu,economy
https://nasional.kompas.com/read/2025/04/08/13334451/thaksin-shinawatra-di-danantara-prabowo-punya-jaringan-besar-dan-bersedia,local_news
https://nasional.kompas.com/read/2025/04/28/18405211/prabowo-sebentar-lagi-kekayaan-danantara-akan-tembus-1-triliun-usd,local_news
https://money.kompas.com/read/2025/04/14/071933326/danantara-dapat-suntikan-investasi-rp-335-triliun-dari-qatar,economy
https://nasional.kompas.com/read/2025/04/08/09384611/kpk-jamin-tak-ada-konflik-kepentingan-meski-masuk-struktur-bpi-danantara?page=all#page2,local_news
https://www.kompas.com/jawa-timur/read/2025/04/29/083739688/prabowo-subianto-tegur-direksi-bumn-dalam-townhall-danantara-secara,local_news
https://lestari.kompas.com/read/2025/04/12/090000786/danantara--bisnis-pengolahan-sampah-bisa-balik-modal-5-tahun,local_news
https://nasional.kompas.com/read/2025/05/07/14485351/menteri-prabowo-ajak-bill-gates-jadi-pengurus-danantara,local_news
https://money.kompas.com/read/2025/04/29/130124826/perusahaan-korsel-minta-pendanaan-dari-danantara-untuk-ekspansi-bisnis-di,economy
https://nasional.kompas.com/read/2025/04/29/09575371/aset-danantara-hampir-tembus-1-triliun-dollar-as-anggota-dpr-harus,local_news
https://money.kompas.com/read/2025/04/14/120348226/danantara-diminta-jadi-penyedia-likuiditas-pasar-modal-ini-kata-pandu-sjahrir,economy
https://money.kompas.com/read/2025/05/05/201100026/aset-danantara-rp-16-kuadriliun-lebih-prabowo--disangka-uang-itu-mau-kita-bagi,economy
